1.3828
1.4791
1.3737
1.3221
1.3434
1.316
1.2922
1.2598
1.2412
1.2491
1.2825
1.2519
1.2452
1.2441
1.2455
1.211
1.2878
1.2191
1.2308
1.364
1.4017
1.4179
1.4186
1.4608
1.4444
1.5288
1.438
1.4218
1.4389
1.44
1.4319
1.4278
1.4966
1.3989
1.4625
1.4218
1.4298
1.4863
1.4364
1.4212
1.4354
1.3983
1.3941
1.4732
1.3887
1.415
1.3925
1.3833
1.4068
1.3971
1.3764
1.375
1.3711
1.4066
1.4034
1.3956
1.3666
1.4778
1.3587
1.362
