1.207
1.2434
1.1594
1.1277
1.1439
1.1507
1.1293
1.1609
1.1197
1.1296
1.1491
1.1146
1.1305
1.0952
1.1092
1.0933
1.1201
1.082
1.0828
1.1118
1.1014
1.092
1.1103
1.1057
1.0959
1.1136
1.0846
1.073
1.0936
1.0844
1.0676
1.0847
1.0893
1.0663
1.0883
1.0754
1.0856
1.1096
1.0978
1.1003
1.1044
1.088
1.087
1.1369
1.081
1.1127
1.0931
1.0921
1.1175
1.0911
1.1003
1.093
1.1225
1.1401
1.1331
1.1275
1.1398
1.1917
1.1111
1.1423
