1.248
1.2604
1.1797
1.1412
1.1781
1.1827
1.1663
1.1867
1.1453
1.1619
1.1486
1.1456
1.1322
1.1229
1.1241
1.0974
1.1484
1.1156
1.1037
1.1632
1.1594
1.1634
1.1513
1.1638
1.1406
1.159
1.1105
1.1123
1.1313
1.1047
1.1257
1.1265
1.1388
1.1023
1.123
1.1108
1.1393
1.1507
1.1289
1.1269
1.1281
1.1163
1.1234
1.1799
1.1271
1.139
1.1548
1.1714
1.1733
1.184
1.1949
1.176
1.2042
1.2129
1.2251
1.2267
1.2394
1.2934
1.1956
1.2594
